geolocation_zip_code_prefix,lat,long
40731,-12.892987626127296,-38.44303268943575
40735,-12.89757772904359,-38.47784525199434
40740,-12.862952999999994,-38.47217849999999
40750,-12.881527924942638,-38.46570133828261
40760,-12.868306358418055,-38.462730256722416
40800,-12.885616170867332,-38.46864456038799
40810,-12.861080105035441,-38.477298742959704
40820,-12.877193391288513,-38.46461778674023
40830,-12.965239210070086,-38.47559662939701
41100,-12.96972344378625,-38.46722493516884
41110,-12.971337232066059,-38.46141851622851
41120,-12.97020984299139,-38.462744751503315
41130,-12.964481684838786,-38.44903777165151
41150,-12.957535967827983,-38.4675155004824
41152,-12.954690851886934,-38.450360840890404
41180,-12.959155482060812,-38.449234002347815
41181,-12.954480158888165,-38.438869462924174
41185,-12.948105638391889,-38.45552276864605
41190,-12.93795986597174,-38.46735776699097
41192,-12.957454449920723,-38.44841270343485
41194,-12.96013754712547,-38.44210881599307
41195,-12.944639058117144,-38.45721849563146
41197,-12.94825993810727,-38.461570473172806
41200,-12.947857320311204,-38.46109466363494
41204,-12.93877238434256,-38.467578050357545
41205,-12.930243088711153,-38.44494193218883
41207,-12.94210586512696,-38.450127000357384
41210,-12.949264545556204,-38.44850193209918
41211,-12.946925369255144,-38.443238879841466
41213,-12.937377883374749,-38.44633075824056
41214,-12.930435038933036,-38.44304341994283
41215,-12.937553410781751,-38.43730652223972
41217,-12.938267211450542,-38.44815752667959
41218,-12.944519507074768,-38.437426389326006
41219,-12.93010012360013,-38.4517320615604
41220,-12.958747189382242,-38.4777462206265
41225,-12.93231506195019,-38.461396213858535
41227,-12.934212892003487,-38.46762169890522
41230,-12.9187129492321,-38.449727944186904
41231,-12.917177178316916,-38.44254311527146
41233,-12.909240962018941,-38.452884194093365
41235,-12.921771547514629,-38.44412761691418
41245,-12.91771887266921,-38.44054504073287
41247,-12.915465240160692,-38.44592825511551
41250,-12.933209522345667,-38.428057978467294
41253,-12.936502566820185,-38.436734062051976
41260,-12.926910970025336,-38.419108553685405
41262,-12.927800375394211,-38.4072049236967
41270,-12.923845157107305,-38.46303378717172
41275,-12.917325163671487,-38.46557302994393
41280,-12.911743176825826,-38.46337105628684
41285,-12.915325896474116,-38.47098758174155
41290,-12.907443206521213,-38.458518052452135
41291,-12.936123714903749,-38.46084749242744
41295,-12.8976889151879,-38.46330025853733
41297,-12.901797520436268,-38.46722000125708
41300,-12.863846641286637,-38.435589798981184
41301,-12.880719078722777,-38.437645286413385
41305,-12.894756642226248,-38.44992558323196
41306,-12.932182203403391,-38.483063715552156
41307,-12.941622684195329,-38.46473569613551
41308,-12.872507696822874,-38.42809557806483
41310,-12.894028776332279,-38.43225979978612
41311,-12.898013845984797,-38.4372321552201
41315,-12.90346430207586,-38.44652776739773
41320,-12.903946148133848,-38.438170296986534
41321,-12.903732671202283,-38.43280483688671
41322,-12.902684951395974,-38.43120748902268
41330,-12.900135642099487,-38.42230388602094
41333,-12.891104287649114,-38.43492649083625
41334,-12.94779733131178,-38.44295893050073
41335,-12.894120745238025,-38.421415720662864
41336,-12.902932863604777,-38.43010199356281
41337,-12.923588367111806,-38.433591936136764
41338,-12.899508164076243,-38.41416617607268
41339,-12.893569393897506,-38.407882383947616
41340,-12.894229465744079,-38.4084867156421
41341,-12.886019381196073,-38.41290789764152
41342,-12.902006302347461,-38.40521581820633
41343,-12.903777079604499,-38.40316539081185
41345,-12.909469250773501,-38.40045210959467
41349,-12.907310393253583,-38.45938800081135
41350,-12.919542536890251,-38.41314813769926
41351,-12.904710574387337,-38.400909785808686
41370,-12.913238515368457,-38.42067973006919
41385,-12.914446030944326,-38.43415283191484
41386,-12.916603176441521,-38.43365496613621
41387,-12.944060349433633,-38.47526803887188
41388,-12.912213891501672,-38.39993240828457
41390,-12.912656266747721,-38.44036409975713
41400,-12.98782840595161,-38.48307733570081
41402,-12.965138788362083,-38.49593788418895
41410,-12.975611673399277,-38.434644303198965
41480,-12.917280245035746,-38.37795683077122
41483,-12.9297092179275,-38.38568881840848
41490,-12.910111666985951,-38.39904163687054
41500,-12.923801788225099,-38.39166584753514
41502,-12.899594737637976,-38.353932729726424
41505,-12.873220124417097,-38.40272164705783
41510,-12.914798385006725,-38.373122394777376
41515,-12.92953874217214,-38.37417871810761
41520,-12.913447600677282,-38.33498496179896
41590,-12.999659196231702,-38.46191865681802
41600,-12.935461721738884,-38.339314882013824
41603,-12.925288165711185,-38.3188729813607
41610,-12.943516877024965,-38.366317922519954
41611,-12.93451382062178,-38.365523854706176
41612,-12.946785227455917,-38.37553079341866
41613,-12.957198584299352,-38.39496115331054
41615,-12.940541551387893,-38.37243808033388
41620,-12.944698926231485,-38.35978085985164
41630,-12.925408021700102,-38.37941172845628
41635,-12.9367484198133,-38.3627516985595
41640,-12.941636803018161,-38.36766811685896
41650,-12.946874755235893,-38.38035695385143
41651,-12.95260852581182,-38.390169774810886
41680,-12.947890075092337,-38.40636965150639
41681,-12.96190845930484,-38.40685449252096
41701,-12.940370987413452,-38.40279049815296
41705,-12.97505777076379,-38.428131934438966
41706,-12.973619038215762,-38.42933770157329
41710,-12.976101362706283,-38.430938202956575
41717,-12.876501604218362,-38.335573927837714
41720,-12.969530404839688,-38.43494359324703
41730,-12.93724735351948,-38.37606869455557
41740,-12.964118644446335,-38.41117240149237
41741,-12.96847913272877,-38.416035464429335
41745,-12.93606135363362,-38.41104380826318
41750,-12.985072471867666,-38.43892322291362
41760,-12.992413472286284,-38.44608433336615
41770,-12.983198103417584,-38.447112735197564
41800,-12.99113880815372,-38.46615173417045
41810,-12.99255836870602,-38.45399701232345
41815,-12.993829346711033,-38.46611114447885
41820,-12.98275505328576,-38.45727196442355
41825,-12.994075078196797,-38.46530712824611
41830,-13.001547099412123,-38.46196700493387
41900,-13.011742571588323,-38.47141702449159
41905,-13.001779792540281,-38.47480395662127
41906,-12.997504216920477,-38.468392037558374
41915,-12.99997361664355,-38.47737234880021
41920,-13.003804904516043,-38.480211955238374
41925,-12.998558103284779,-38.4747103134376
41927,-12.992992200219907,-38.47570849052309
41940,-13.010015222275996,-38.48661741900672
41941,-13.01266201760238,-38.47951718977216
41950,-13.009019306613085,-38.4953235256735
41970,-13.002054233971949,-38.50359638412488
41980,-13.010146826533555,-38.4955072178718
42600,-12.742075539787093,-38.614945656226304
42700,-12.885201083865763,-38.31386750362664
42701,-12.885758251242661,-38.311965809226805
42702,-12.888604905680667,-38.31534075379685
42703,-12.889786739602767,-38.32445874592025
42704,-12.899273326251867,-38.31695343457598
42705,-12.898584241416179,-38.31075758715729
42706,-12.89946192359351,-38.302856729213076
42707,-12.891832473303184,-38.29821509591417
42708,-12.88361332572693,-38.29862991152104
42709,-12.87764397647184,-38.29536363098922
42710,-12.874273192939047,-38.289119660588696
42711,-12.873112492529295,-38.32027203726865
42712,-12.873606511812612,-38.308139302037176
42713,-12.866882983964246,-38.303851406840074
42714,-12.869465170808079,-38.30415171575875
42717,-12.874840333315968,-38.33301899966725
42721,-12.888307129874244,-38.3378200592426
42722,-12.886339541394669,-38.34339205842509
42733,-12.841390176094643,-38.33842602029398
42738,-12.893814632133868,-38.33893569150663
42739,-12.894926985899852,-38.34512470613955
42740,-12.885267788351925,-38.35143444064001
42800,-12.701970114038454,-38.324473489251915
42801,-12.713899564378929,-38.31341568026639
42802,-12.71180792632449,-38.31890938241665
42803,-12.712108669439823,-38.31843109157676
42804,-12.71723949957925,-38.32752789709061
42805,-12.709985523005086,-38.33347362733922
42806,-12.703349557413963,-38.33369890680854
42807,-12.694629357266173,-38.333016945030785
42808,-12.690906471206015,-38.331429613216066
42809,-12.69488587646562,-38.32294474035977
42810,-12.670814860975948,-38.303476211182364
42820,-12.625402585340966,-38.074460831927205
42827,-12.660831000000002,-38.0909115
42833,-11.869524879131234,-40.21960571122674
42835,-12.724844654264318,-38.216389601246426
42840,-12.828448370062683,-38.26224219433945
42841,-12.834529958222602,-38.26449516228337
42849,-12.764134571033452,-38.32269380781166
42850,-12.613335402339558,-38.30095545324636
43700,-12.79223227673966,-38.39230405572618
43805,-12.672033726632431,-38.544680413838805
43806,-12.838253975412528,-38.73201538266211
43810,-12.893005364384829,-38.75671830024681
43813,-12.662003317919835,-38.49420779015357
43815,-12.667680867497074,-38.53718188318246
43820,-12.673181333259523,-38.53917303792411
43825,-12.815625673771821,-38.678277317971045
43840,-12.729459889765042,-38.525362094291694
43843,-12.713407812193182,-38.451529657464356
43845,-12.73419999999996,-38.44663499999996
43850,-12.494698439653328,-38.835245592040884
43900,-12.625843435022915,-38.673304090844425
44001,-12.256094534877802,-38.96046436534225
44002,-12.253808874130758,-38.967661614726445
44003,-12.265982103310437,-38.95984160687218
44004,-12.266108452550101,-38.96772222905147
44005,-12.266808773200085,-38.97219293853333
44006,-12.274826298180118,-38.97659401121557
44007,-12.263671350585883,-38.97831547675023
44008,-12.251579854346822,-38.970377685783745
44009,-12.250811760567698,-38.979210252181005
44010,-12.273637684593712,-38.965054533819696
44013,-12.284828749441594,-38.98586422548169
44018,-12.245636650297143,-38.97030334970286
44019,-12.247893325004348,-38.98842651471519
44020,-12.239637118889423,-38.96777629002336
44021,-12.242119216464864,-38.972528346663864
44022,-12.244652418711356,-38.97439386362827
44023,-12.250348254448335,-38.97581625762413
44024,-12.244490545252848,-38.97927798222695
44025,-12.24728934026778,-38.98931136511053
44028,-12.238488197800667,-38.979135902823174
44030,-12.220335209273449,-38.99636584554789
44031,-12.22321165682293,-38.98354764716324
44032,-12.22489172811525,-38.971683540338304
44033,-12.220693119732134,-38.97356308079296
44034,-12.207885569535732,-38.96965559858932
44035,-12.19426189435672,-38.98818405101609
44036,-12.184806652066815,-38.96177391038525
44038,-12.234716209574728,-38.95185389024473
44042,-12.21562723812739,-38.996031500920886
44043,-12.243345496249088,-38.9436927485429
44044,-12.21020405260182,-38.99021883822317
44045,-12.248425817821646,-38.94855376942198
44046,-12.194980849803521,-38.996539337017595
44050,-12.240106681859903,-38.95875379661196
44051,-12.24187521126151,-38.9511675061505
44052,-12.244740765837607,-38.94371598151722
44053,-12.22972656940414,-38.95957379339779
44054,-12.21790033097755,-38.95923745347754
44055,-12.208452418840974,-38.9627489238465
44056,-12.226185610296058,-38.949283355377744
44057,-12.219880884436767,-38.93768597742495
44059,-12.205947874491569,-38.94284310026611
44061,-12.215384074501927,-38.957263672016154
44062,-12.267751560208184,-38.95655175
44063,-12.280587580068126,-38.95895129516995
44065,-12.234794698454486,-38.938230120224084
44066,-12.230835268800075,-38.93628618372229
44067,-12.23562569070148,-38.925831631864725
44070,-12.263958471002326,-38.943032201915855
44071,-12.242176639738286,-38.91974636057447
44072,-12.2339250912009,-38.90582465512863
44073,-12.243870000000005,-38.890215
44075,-12.253774551780369,-38.951071963137444
44076,-12.257809963245943,-38.94446646206865
44077,-12.261775077290999,-38.93954637198827
44078,-12.267827968466197,-38.93341033021593
44079,-12.259091188623108,-38.93166559676519
44082,-12.25768478632061,-38.93365135360711
44085,-12.25145844265334,-38.9280343390563
44086,-12.253968551734998,-38.906650360781505
44088,-12.269132171770822,-38.950010902813766
44089,-12.265750015353127,-38.942700410281354
44090,-12.281727027652385,-38.95688639161582
44091,-12.291586784782861,-38.952114919481446
44092,-12.29931496028016,-38.952110261863886
44094,-12.27650423979262,-38.941759429079084
44095,-12.288688688034181,-38.94063849627009
44096,-12.295229294847712,-38.91732055736044
44097,-12.312182382187357,-38.89599263548834
44150,-11.956990140155963,-38.97349393545624
44160,-11.9746483176574,-39.10634024935812
44180,-12.43761562091354,-39.12034580512634
44190,-12.433843587511104,-39.25367100698062
44200,-12.550955410024526,-38.70658835489125
44218,-12.661775303973426,-38.751328908632885
44220,-12.744183047669186,-38.76880365117873
44230,-12.4013474969402,-38.754276693137484
44245,-12.318715538209583,-38.774635039489745
44250,-12.229142870679011,-38.75779408975453
44255,-12.044582403361114,-38.76597164969646
44260,-12.02477130767001,-38.866106601830616
44270,-12.404121560469289,-38.62140624723014
44280,-12.304098701403808,-38.64073809086561
44300,-12.60053973911281,-38.964836893450425
44320,-12.4819495675723,-38.994315328859464
44330,-12.430804932721687,-38.94922384997614
44340,-12.62267284274637,-38.989528932049
44345,-12.545654667244184,-39.17156119319565
44350,-12.6013690941753,-39.04478860266815
44360,-12.606963187638693,-38.96923308583899
44380,-12.669575109908283,-39.10375410905095
44400,-13.025324046636579,-39.01337454422652
44420,-12.784700442824674,-38.91606545767592
44428,-23.514302546209343,-47.13083935539563
44450,-12.874150547038498,-38.76066091906338
44460,-12.899495748720765,-38.66820815389293
44470,-12.98677101297364,-38.64282657881783
44480,-13.10238216602737,-38.88580388880518
44490,-13.073063199263927,-38.993933100863885
44500,-12.766519043816324,-39.42226067493353
44520,-12.44088027325925,-39.504261942434326
44530,-12.730612721144007,-39.18664108214241
44540,-12.778727957031728,-39.1672475336007
44550,-12.84569841654467,-39.089870917083104
44560,-12.906137934124084,-39.192076256892555
44565,-12.975637877921054,-39.39517292805734
44570,-12.973014790649852,-39.2667882463368
44571,-12.967301057090248,-39.22985510394438
44572,-12.89762616386067,-39.24802426195483
44573,-12.961480820322855,-39.24869603480143
44574,-12.970272615118425,-39.25097355187846
44575,-13.001440708665152,-39.10363394416548
44580,-13.048567075110576,-39.45567292521094
44590,-12.74135038599321,-39.519466212715365
44600,-12.153728573965802,-39.740534694694155
44610,-11.812442865363066,-39.90695020107625
44620,-11.960977391262672,-40.16771056790177
44630,-11.710513001876079,-40.149550574164955
44635,-11.606057368587605,-40.13261663831906
44640,-11.80878957249492,-39.38229470211246
44642,-11.608046455607308,-39.63091044676819
44645,-11.67160677781496,-39.835906408693994
44650,-11.471285511957376,-39.78268993144137
44655,-11.837035029252425,-39.61281093142775
44660,-12.15644410658602,-39.437201919538694
44670,-12.150150399595153,-39.24608673614469
44680,-12.311407125375581,-39.30950897255724
44690,-11.257672025726738,-40.94350241800882
44695,-11.380620672479838,-40.011465573691034
44698,-11.456212334565283,-39.95486402405584
44700,-11.186623499612486,-40.50847412866848
44710,-11.418924966870753,-40.291950012181154
44713,-11.41920021708782,-40.12379683309629
44715,-11.527258591060656,-40.316614860849334
44718,-10.89862641749053,-41.14257794155257
44720,-11.429867463098438,-40.597147441801575
44730,-11.118310942017905,-40.38588962424043
44740,-10.940025826018855,-40.421128798157845
44745,-10.94386863188974,-40.56811295428415
44750,-11.107563944724031,-40.07057237647189
44755,-10.876823652671604,-40.128154212529736
44770,-10.739782250551706,-40.380494197958825
44775,-10.742262141727334,-40.13339578333222
44780,-10.572356542799392,-40.275946409932025
44790,-10.505535233663055,-40.32389630188154
44798,-10.731455413955146,-41.32330803113113
44800,-11.883726816970572,-40.491319650493836
44830,-11.730443877682363,-40.55531049761734
44840,-11.847736743381068,-40.79221093581427
44850,-11.547926214944225,-41.15916128025741
44880,-11.686677639791096,-41.46540272125598
44885,-11.984825708129328,-41.60884974174338
44890,-11.722303237893227,-41.76647619609214
44892,-11.860459652819213,-41.75396975925798
44895,-11.76948844484253,-41.90185348124609
44900,-11.304144808760658,-41.85605522911218
44905,-11.383518704364125,-41.83192963571959
44910,-11.45534706517941,-41.45792194795551
44915,-11.21576097895782,-41.860438736791316
44920,-11.347071895025096,-41.66093211661703
44925,-11.035846250840295,-41.952375114365836
44930,-11.295530457599408,-41.988435194196704
44940,-11.13679442747616,-42.10633729236847
44950,-11.32860059189211,-42.1339234856427
44960,-11.543546031191058,-41.97560574597087
44970,-11.61373967394737,-42.059045096774106
44990,-11.8176818135802,-42.059329116376546
45000,-14.852579069309595,-40.842894395135176
45002,-14.84403139060909,-40.84244687138031
45003,-14.84222236746198,-40.83388884175615
45005,-14.849953990338042,-40.83011651142617
45008,-14.817119999999932,-40.77610999999996
45009,-14.852563999999973,-40.81262113499997
45010,-14.853568274496482,-40.84527359547579
45012,-14.85398754617727,-40.80375039979701
45015,-14.847990580068124,-40.84578142492353
45020,-14.859832514645236,-40.83690607497875
45023,-14.865376307050187,-40.84610180006177
45025,-14.85642746944154,-40.85218542298468
45026,-14.879795442517299,-40.836560874672834
45027,-14.874446622349584,-40.84631165181402
45028,-14.862653408238684,-40.82421269305042
45029,-14.873266879364053,-40.811908211119906
45031,-14.882156487928981,-40.812626945819055
45035,-14.841868402377958,-40.84255169892765
45037,-14.904388371899838,-40.83566120697441
45050,-14.882838516128722,-40.830670520275234
45051,-14.855474690744343,-40.85469126965905
45052,-14.87169881313362,-40.86129082442112
45053,-14.857817060807383,-40.85020880864599
45055,-14.862556143349392,-40.84084087835129
45058,-14.930478,-40.88709225
45061,-14.882825597955755,-40.873526530436365
45065,-14.87348457268556,-40.85737371274358
45066,-14.87951787974213,-40.85346613204465
45070,-14.850704271206478,-40.874024114497175
45075,-14.845796040258392,-40.85405315991865
45077,-14.864802939022358,-40.85940367312616
45078,-14.83832348225118,-40.87599088475514
45079,-14.842201214887364,-40.890733087959184
45085,-14.839382509008368,-40.84691124502188
45089,-14.828166000000005,-40.82744025
45095,-14.908489803772444,-40.84039442091319
45104,-14.879821077931007,-40.8912119947358
45120,-14.79136771405067,-40.626192086841804
45130,-14.978210513993737,-40.409243750005906
45140,-15.246023011353147,-40.62353700179388
45150,-15.533258718044742,-40.910206999729816
45155,-15.485117875162295,-40.681054291437185
45157,-15.473398942429341,-41.247442227390465
45160,-15.036468550636899,-41.260324118028905
45170,-14.975691739869433,-41.41194784062724
45177,-14.706062083229062,-41.26424387266528
45180,-14.611422503186523,-41.136306757030205
45190,-14.671259066068112,-40.47941668552878
45195,-17.733263296263384,-42.52750830822139
45200,-13.860034328986359,-40.08525803158058
45201,-13.857576167283963,-40.1013590167467
45202,-13.860444109769588,-40.09562777739919
45203,-13.85348369991266,-40.081808384261905
45204,-13.856297613535283,-40.06242491416734
45205,-13.868182951047357,-40.06661437139138
45206,-13.868811369759271,-40.05962663199965
45207,-13.869193938980375,-40.05450950077196
45208,-13.866785184942534,-40.06955011551776
45209,-13.871931419340156,-40.06643550785385
45210,-13.870853892839522,-40.0822380986573
45211,-13.872087426527713,-40.09451145956626
45215,-13.65588606634181,-40.21271645912983
45220,-14.126492936251557,-39.88990684325443
45225,-14.01707316106648,-39.890595092996826
45230,-14.163787859923332,-40.00550315399259
45240,-14.12988515526675,-40.2972447648964
45245,-14.045718833379512,-40.562250676629375
45250,-14.364198404941169,-40.207548652022695
45255,-14.24092266335386,-40.76962507974889
45260,-14.528106024596864,-40.36800526171814
45263,-14.373533370321043,-40.507128486522724
45265,-14.340477197018577,-40.907727152167915
45270,-14.658291616161257,-40.12033032474554
45280,-14.753360220385257,-40.088572360409074
45285,-14.75216224082074,-40.090125591224265
45290,-14.843088348748996,-39.98617077789608
45300,-13.028283413882692,-39.60130382207492
45305,-12.945754382865934,-39.52141988424625
45310,-13.266553530247412,-39.66825576523205
45312,-13.24249999999995,-39.75805999999994
45315,-12.872537947296602,-39.851209637763446
45320,-13.292728247904376,-39.818933548001695
45325,-13.100003439556863,-39.80915359448122
45330,-13.358401910184204,-39.81379177931384
45340,-13.44881733235473,-39.938448154929766
45345,-13.529339631549892,-39.97577754633444
45350,-13.533099424648286,-40.15124816959096
45355,-13.856202510870684,-39.74443001031547
45360,-13.439421205859043,-40.433319458152084
45365,-13.475128121920225,-40.22122920687586
45370,-13.253441461681774,-40.08586525861619
45375,-13.401466027052487,-40.38008088610636
45390,-13.026516869214134,-40.066791782244586
45400,-13.366252889368521,-39.07029425491337
45416,-13.454457694124509,-39.42532888337853
45420,-13.484783183416193,-39.02506035910309
45428,-16.746867739073753,-41.47408760772705
45430,-13.535089950323357,-39.10074940382782
45435,-13.734940832085842,-39.146822251452626
45436,-13.76622066804365,-39.37685531246059
45440,-13.603553535107118,-39.10060643115432
45443,-13.822779629653901,-39.1421407300079
45445,-13.953358700008073,-39.116264052737584
45450,-13.744773850857936,-39.48653272690365
45452,-13.810466960782739,-39.62318585918665
45455,-13.779466037474126,-39.68475227705345
45460,-13.675499966595506,-39.493502408689125
45465,-13.247298926941468,-39.40719948923639
45470,-13.256750865853416,-39.57196328666318
45480,-13.228348268197896,-39.50629078228845
45490,-13.172362776154172,-39.42386031795439
45500,-14.15670540687944,-39.387506616241
45520,-14.069037093650072,-39.00300273265219
45530,-14.279705211738847,-38.99378895863365
45534,-14.277952102631142,-38.995374147173415
45540,-14.32390525367105,-39.46624427008673
45545,-14.311564261554903,-39.3186478645869
45550,-14.213508659002054,-39.52269643125001
45560,-14.20880157448234,-39.60212491227082
45570,-14.134454235265373,-39.73652999854246
45580,-14.068210015069694,-39.639846008969414
45585,-14.270191771598258,-39.84007985377376
45590,-14.432375799097857,-39.90464236110711
45600,-14.793174025838995,-39.27822444466037
45601,-14.816728218002467,-39.30368006250975
45602,-14.787232458117952,-39.28399832429713
45603,-14.781408653980208,-39.272710875514285
45604,-14.776389543571046,-39.26575304111401
45605,-14.795487416040768,-39.27128646352682
45606,-14.804918892817867,-39.265729215247966
45607,-14.81056509062738,-39.27484766519801
45608,-14.813217769172276,-39.28027630434681
45610,-15.19128023087799,-39.49502461230219
45611,-14.811486046877983,-39.30111888623851
45613,-14.824511274876771,-39.31105347075652
45615,-14.957693378406061,-39.303719938844445
45620,-15.084010748744637,-39.33956120312214
45622,-14.597055748289412,-39.84782718071237
45625,-14.808885344555364,-39.47327128746456
45630,-14.674967521755455,-39.376795791165
45638,-14.635468320077548,-39.555892824301225
45640,-14.70428293857914,-39.637628655370214
45645,-14.42970514868115,-39.56446410152973
45650,-14.796450151009546,-39.04280909001072
45651,-14.785768720295911,-39.04656254442126
45652,-14.79090847851914,-39.03529543999161
45653,-14.799133109775985,-39.03453782160162
45654,-14.811789904819127,-39.03205317516215
45655,-14.821503796856097,-39.03345809982361
45656,-14.822669209779189,-39.03420232693044
45657,-14.798196196313741,-39.05953169341294
45658,-14.778619838773695,-39.05690646210541
45661,-14.790686534741052,-39.058519780467826
45662,-14.805137848703515,-39.03948412019607
45675,-14.329399873713001,-39.3749167421366
45680,-14.59041592609821,-39.28617469853201
45690,-15.291868913544958,-39.07425404369627
45695,-15.262323107898611,-39.41802789927681
45700,-15.250539108521686,-40.24438092671542
45710,-15.109115758536703,-40.0669165214288
45712,-12.9802848687172,-38.43565483389116
45720,-14.959674461136789,-39.92089868575089
45725,-14.96252089359595,-39.81076405631431
45730,-15.150717043705992,-39.68290974393466
45740,-14.859158219419964,-39.659280189684
45745,-14.864949259926592,-39.59156496701404
45750,-14.895676991964441,-39.42531918821103
45760,-15.560170123034611,-40.42535532468658
45770,-15.62552359210591,-40.26376458018532
45780,-15.654611953177982,-40.063555022107444
45790,-15.632233877069174,-39.7891646395023
45800,-15.861451439677847,-38.87874696785004
45807,-16.244629555195562,-39.022628041152046
45810,-16.43232499979149,-39.0762041372904
45816,-16.381853461534703,-39.304253002730505
45818,-16.584493691472197,-39.12915003171748
45820,-16.373460704710997,-39.58675213645752
45821,-16.36560359943039,-39.58881672588271
45822,-16.358293893846803,-39.58712438162383
45823,-16.340329217672593,-39.57669501336871
45824,-16.367638636879693,-39.57364822163566
45825,-16.369172717650198,-39.57305164986041
45826,-16.367289858915107,-39.57626019408036
45828,-16.36865701993466,-39.572925913621916
45829,-16.371932631869083,-39.575662063723655
45830,-16.381271123806936,-39.572336608038114
45834,-16.840940972515615,-40.1420633329578
45836,-17.037479581323236,-39.53348039223088
45840,-16.583956840301944,-39.781496934200064
45848,-16.576951006737886,-39.559278108047735
45850,-16.088493171783192,-39.61459907908467
45855,-15.969720879028669,-39.53224688482117
45860,-15.6736749835914,-38.949596080034134
45865,-15.432443449077821,-39.32922397471226
45870,-15.588263148398514,-39.373547530236664
45880,-15.414473583741772,-39.49573091873063
45890,-15.464653780799624,-39.653333814465746
45900,-17.729722910287727,-39.26441534623825
45910,-17.51014442862304,-39.23413767321622
45920,-17.898045000308947,-39.37310608680169
45928,-17.887377749337,-39.86122476399289
45930,-18.071054387445592,-39.566524236071956
45936,-14.767868686972278,-39.27809834669399
45940,-17.686725778854026,-40.10840511318917
45950,-17.61203296429573,-40.34515442880344
45955,-17.256416719034622,-40.02070527103256
45960,-17.374893381956348,-40.22059862904516
45968,-17.474623306352317,-40.29762801918346
45970,-17.155949216644846,-40.330721703777975
45972,-17.162220653625173,-40.26565998066104
45975,-12.933428437159534,-38.49847245588348
45980,-17.32709108411103,-39.224734164408325
45983,-14.096499591325824,-37.762553396175086
45985,-17.51834931888371,-39.76311117971109
45986,-17.480966259629714,-39.80874534148246
45987,-17.53494984695971,-39.73457081212159
45988,-17.528750664604562,-39.713713130163896
45989,-17.541285483411922,-39.71721044673999
45990,-17.544293083740325,-39.72716754521617
45991,-17.550361485796433,-39.745718817611
45992,-17.547025708893493,-39.743319487732904
45993,-17.541817425509965,-39.752710076745046
45994,-17.53371817671351,-39.759222629884114
45995,-17.520851472569934,-39.75442706356687
45996,-17.53271042770942,-39.73562214667267
45997,-17.54058484514018,-39.734883623593326
45998,-17.540705430609286,-39.74901898166358
46100,-14.205390362926417,-41.671351512555404
46103,-14.037349999999948,-41.73430999999994
46110,-14.384331805620084,-41.87961365875673
46130,-14.417742491973552,-41.44989365700188
46140,-13.652157490878377,-41.84866906635209
46165,-13.778424390343478,-41.768962923520974
46170,-13.57007856069092,-41.80581449304111
46180,-13.42299216873514,-42.12908931383731
46190,-13.452902760644863,-42.23851051829846
46200,-14.900026681406255,-41.969655003492775
46205,-14.551905374292323,-41.955701571816036
46220,-14.40258572620893,-42.07774994704307
46225,-14.205943535785892,-42.11626073203683
46250,-14.6857193216481,-41.680696684843056
46255,-14.66494857966037,-41.49220536875154
46270,-14.943182994027167,-41.71765220414718
46280,-15.039130514791909,-41.93424912333965
46290,-15.024265572718242,-42.369715545858405
46300,-14.501526067953598,-42.22304147642708
46310,-14.842836631044792,-42.42402556408955
46315,-14.792131250364427,-42.27125252379007
46330,-14.680469215913169,-42.50351031975473
46335,-14.58924414572921,-42.43811682600474
46350,-14.767999927417552,-42.655732490764905
46360,-14.487802940985539,-42.68520499286465
46380,-14.410581501366448,-42.86718601807487
46390,-14.271310890102866,-42.257123829171825
46400,-14.065827021479313,-42.48783532390734
46410,-12.40124246429234,-38.75402194721073
46425,-14.036183094242967,-42.14169897295571
46430,-14.222684441945244,-42.78246951871409
46438,-14.411786336279595,-43.55372891241708
46440,-14.332532421429278,-43.7623127248976
46445,-14.293488567649575,-43.77101364867714
46446,-14.212687665754654,-44.283210538738714
46450,-14.557002467850044,-42.98248503096533
46460,-14.259195769374115,-43.16641762118674
46470,-13.611724396959039,-42.93668733263667
46480,-13.90986001789926,-42.845361721863064
46490,-13.77606591614483,-42.713718613422586
46500,-13.020256822422605,-42.6925562310593
46530,-12.810420911518445,-42.721960453366975
46540,-12.880610294411968,-42.487135389385045
46550,-13.124566063492017,-42.28499776767041
46560,13.001420173555276,-23.583939075194326
46570,-13.379028009389248,-42.52237355251331
46575,-13.330602361679098,-42.29279937466008
46580,-13.54882345226233,-42.49625214133752
46600,-14.062405862259537,-41.23356103022406
46620,-13.770119928292239,-41.068110154218836
46640,-13.815427909648742,-41.29873946587155
46650,-13.627220070378009,-41.32746747588223
46670,-13.51557450573152,-41.59306719942143
46690,-13.250662199403202,-41.66415324158474
46700,-12.628275563968122,-42.23468695644082
46730,-12.811868593511138,-42.16048793045148
46740,-12.710701917149569,-41.83039694506672
46750,-13.009191726207625,-41.37519256308655
46760,-13.385231196896344,-41.319862168721976
46765,-13.113421435102905,-41.6717984150311
46766,-13.02507072486642,-40.18648339208737
46770,-13.2937085863723,-40.957560340136084
46780,-13.029445388504165,-40.582301766794814
46790,-13.003859342305796,-41.00085555532856
46800,-12.284027281353508,-40.49716854080154
46805,-12.138661426630229,-40.32611355490617
46810,-12.079938445410727,-41.09528006085085
46820,-11.969008750844278,-41.266377042282045
